action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15054199,[],CHEMBL3363288,Displacement of [125I]1-Iodo-4-((4-methoxyphenoxy)methyl)benzene from amyloid beta42 (unknown origin) after 3 hrs by gamma counting,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1cccc(OCc2ccc(I)cc2)c1,,,CHEMBL3351679,J Med Chem,2014,"{'bei': '17.13', 'le': '0.46', 'lle': '2.11', 'sei': '48.50'}",CHEMBL3314341,,CHEMBL3314341,6.05,0,http://www.openphacts.org/units/Nanomolar,2261141,=,1,1,=,,Ki,nM,,894.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,894.2
,,15054200,[],CHEMBL3363288,Displacement of [125I]1-Iodo-4-((4-methoxyphenoxy)methyl)benzene from amyloid beta42 (unknown origin) after 3 hrs by gamma counting,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(COc2ccc(I)cc2)cc1,,,CHEMBL3351679,J Med Chem,2014,"{'bei': '21.48', 'le': '0.59', 'lle': '3.43', 'sei': '39.58'}",CHEMBL3314342,,CHEMBL3314342,7.31,0,http://www.openphacts.org/units/Nanomolar,2261142,=,1,1,=,,Ki,nM,,49.4,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,49.4
,,15054201,[],CHEMBL3363288,Displacement of [125I]1-Iodo-4-((4-methoxyphenoxy)methyl)benzene from amyloid beta42 (unknown origin) after 3 hrs by gamma counting,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(SCc2ccc(I)cc2)cc1,,,CHEMBL3351679,J Med Chem,2014,"{'bei': '17.62', 'le': '0.50', 'lle': '1.69', 'sei': '67.99'}",CHEMBL3314343,,CHEMBL3314343,6.28,0,http://www.openphacts.org/units/Nanomolar,2261143,=,1,1,=,,Ki,nM,,530.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,530.2
,,15648749,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccccc2/C1=C\C=C\c1ccc([N+](=O)[O-])cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '24.71', 'le': '0.45', 'lle': '3.58', 'sei': '10.00'}",CHEMBL3593923,,CHEMBL3593923,7.22,0,http://www.openphacts.org/units/Nanomolar,2488346,=,1,1,=,,Ki,nM,,60.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,60.0
,,15648750,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccccc2/C1=C/C=C/c1ccc([N+](=O)[O-])cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '25.46', 'le': '0.46', 'lle': '3.80', 'sei': '10.30'}",CHEMBL3593922,,CHEMBL3593922,7.44,0,http://www.openphacts.org/units/Nanomolar,2488345,=,1,1,=,,Ki,nM,,36.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,36.2
,,15648751,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.28', 'le': '0.31', 'lle': '1.48', 'sei': '9.71'}",CHEMBL3593921,,CHEMBL3593921,6.16,0,http://www.openphacts.org/units/Nanomolar,2488344,=,1,1,=,,Ki,nM,,694.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,694.7
,,15648752,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.78', 'le': '0.32', 'lle': '1.66', 'sei': '9.99'}",CHEMBL3593920,,CHEMBL3593920,6.34,0,http://www.openphacts.org/units/Nanomolar,2488343,=,1,1,=,,Ki,nM,,459.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,459.5
,,15648753,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccccc2/C1=C\c1ccc([N+](=O)[O-])cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '23.88', 'le': '0.43', 'lle': '3.27', 'sei': '8.80'}",CHEMBL3593919,,CHEMBL3593919,6.36,0,http://www.openphacts.org/units/Nanomolar,2488342,=,1,1,=,,Ki,nM,,439.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,439.2
,,15648754,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccccc2/C1=C/c1ccc([N+](=O)[O-])cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '24.37', 'le': '0.44', 'lle': '3.40', 'sei': '8.98'}",CHEMBL201986,,CHEMBL201986,6.49,0,http://www.openphacts.org/units/Nanomolar,2488341,=,1,1,=,,Ki,nM,,325.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,325.2
,,15648755,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,Nc1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '27.81', 'le': '0.50', 'lle': '3.97', 'sei': '13.23'}",CHEMBL3593918,,CHEMBL3593918,7.29,0,http://www.openphacts.org/units/Nanomolar,2488340,=,1,1,=,,Ki,nM,,50.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,50.8
,,15648756,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(c3ccccc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.85', 'le': '0.32', 'lle': '1.01', 'sei': '27.78'}",CHEMBL3593917,,CHEMBL3593917,6.54,0,http://www.openphacts.org/units/Nanomolar,2488339,=,1,1,=,,Ki,nM,,286.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,286.8
,,15648757,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccc(N)cc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.71', 'le': '0.32', 'lle': '2.02', 'sei': '14.13'}",CHEMBL3593916,,CHEMBL3593916,7.00,0,http://www.openphacts.org/units/Nanomolar,2488338,=,1,1,=,,Ki,nM,,98.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,98.9
,,15648758,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc(N(C)C)cc3)c3cccnc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '16.94', 'le': '0.31', 'lle': '2.17', 'sei': '15.26'}",CHEMBL3593915,,CHEMBL3593915,6.97,0,http://www.openphacts.org/units/Nanomolar,2488337,=,1,1,=,,Ki,nM,,107.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,107.0
,,15648759,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccccc3)c3ncccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '18.53', 'le': '0.33', 'lle': '2.28', 'sei': '19.40'}",CHEMBL3593914,,CHEMBL3593914,7.07,0,http://www.openphacts.org/units/Nanomolar,2488336,=,1,1,=,,Ki,nM,,85.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,85.1
,,15648760,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CCOC(=O)N1C(=O)/C(=C\C=C\c2ccc(N(C)C)cc2)c2ccccc21,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '19.52', 'le': '0.36', 'lle': '2.73', 'sei': '14.19'}",CHEMBL3593913,,CHEMBL3593913,7.08,0,http://www.openphacts.org/units/Nanomolar,2488335,=,1,1,=,,Ki,nM,,84.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,84.0
,,15648761,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(c3ccncc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '19.97', 'le': '0.36', 'lle': '2.42', 'sei': '20.14'}",CHEMBL3593912,,CHEMBL3593912,7.34,0,http://www.openphacts.org/units/Nanomolar,2488334,=,1,1,=,,Ki,nM,,45.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,45.9
,,15648762,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccc([N+](=O)[O-])cc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '16.53', 'le': '0.30', 'lle': '1.73', 'sei': '10.55'}",CHEMBL3593911,,CHEMBL3593911,7.03,0,http://www.openphacts.org/units/Nanomolar,2488333,=,1,1,=,,Ki,nM,,92.4,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,92.4
,,15648763,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(CN2C(=O)/C(=C\C=C\c3ccc(N(C)C)cc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '16.78', 'le': '0.30', 'lle': '1.49', 'sei': '21.01'}",CHEMBL3593910,,CHEMBL3593910,6.89,0,http://www.openphacts.org/units/Nanomolar,2488332,=,1,1,=,,Ki,nM,,129.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,129.6
,,15648764,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(Cc3ccccc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '16.94', 'le': '0.30', 'lle': '1.05', 'sei': '27.37'}",CHEMBL3593909,,CHEMBL3593909,6.45,0,http://www.openphacts.org/units/Nanomolar,2488331,=,1,1,=,,Ki,nM,,357.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,357.9
,,15648765,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)N(C)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '23.82', 'le': '0.43', 'lle': '3.42', 'sei': '30.79'}",CHEMBL3593908,,CHEMBL3593908,7.25,0,http://www.openphacts.org/units/Nanomolar,2488330,=,1,1,=,,Ki,nM,,56.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,56.0
,,15648766,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(/C=C/C=C2\C(=O)N(Cc3ccccc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '16.68', 'le': '0.30', 'lle': '0.79', 'sei': '20.75'}",CHEMBL3593907,,CHEMBL3593907,6.13,0,http://www.openphacts.org/units/Nanomolar,2488329,=,1,1,=,,Ki,nM,,741.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,741.0
,,15648779,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '26.63', 'le': '0.48', 'lle': '3.79', 'sei': '21.76'}",CHEMBL328710,,CHEMBL328710,7.04,0,http://www.openphacts.org/units/Nanomolar,2488312,=,1,1,=,,Ki,nM,,91.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,91.6
,,15648780,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)Nc3ncccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '27.88', 'le': '0.51', 'lle': '4.76', 'sei': '16.36'}",CHEMBL3593893,,CHEMBL3593893,7.40,0,http://www.openphacts.org/units/Nanomolar,2488313,=,1,1,=,,Ki,nM,,40.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,40.0
,,15648781,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)Nc3ccc(O)cc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '25.05', 'le': '0.46', 'lle': '4.07', 'sei': '13.36'}",CHEMBL3593894,,CHEMBL3593894,7.02,0,http://www.openphacts.org/units/Nanomolar,2488314,=,1,1,=,,Ki,nM,,94.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,94.8
,,15648782,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)N(C)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '24.46', 'le': '0.44', 'lle': '3.54', 'sei': '28.91'}",CHEMBL86921,,CHEMBL86921,6.81,0,http://www.openphacts.org/units/Nanomolar,2488315,=,1,1,=,,Ki,nM,,155.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,155.1
,,15648783,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)N(Cc3ccccc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '18.58', 'le': '0.33', 'lle': '1.74', 'sei': '27.96'}",CHEMBL3593895,,CHEMBL3593895,6.58,0,http://www.openphacts.org/units/Nanomolar,2488316,=,1,1,=,,Ki,nM,,260.4,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,260.4
,,15648784,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(CN2C(=O)/C(=C\c3ccc(N(C)C)cc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.16', 'le': '0.31', 'lle': '1.75', 'sei': '20.13'}",CHEMBL3593896,,CHEMBL3593896,6.60,0,http://www.openphacts.org/units/Nanomolar,2488317,=,1,1,=,,Ki,nM,,251.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,251.5
,,15648785,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)N(c3ccncc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '20.68', 'le': '0.37', 'lle': '2.69', 'sei': '19.37'}",CHEMBL3593897,,CHEMBL3593897,7.06,0,http://www.openphacts.org/units/Nanomolar,2488318,=,1,1,=,,Ki,nM,,87.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,87.1
,,15648786,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CCOC(=O)N1C(=O)/C(=C\c2ccc(N(C)C)cc2)c2ccccc21,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '20.38', 'le': '0.37', 'lle': '3.05', 'sei': '13.75'}",CHEMBL3593898,,CHEMBL3593898,6.85,0,http://www.openphacts.org/units/Nanomolar,2488319,=,1,1,=,,Ki,nM,,139.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,139.9
,,15648787,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)N(Cc3ccccc3)c3ncccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '18.91', 'le': '0.34', 'lle': '2.48', 'sei': '18.44'}",CHEMBL3593899,,CHEMBL3593899,6.72,0,http://www.openphacts.org/units/Nanomolar,2488320,=,1,1,=,,Ki,nM,,190.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,190.2
,,15648821,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1/C(=C\C=C\c2ccccc2)c2ccccc2N1Cc1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '18.24', 'le': '0.32', 'lle': '0.82', 'sei': '30.29'}",CHEMBL3593906,,CHEMBL3593906,6.15,0,http://www.openphacts.org/units/Nanomolar,2488328,=,1,1,=,,Ki,nM,,703.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,703.3
,,15648822,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ccc(O)cc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '24.25', 'le': '0.44', 'lle': '3.92', 'sei': '14.13'}",CHEMBL3593905,,CHEMBL3593905,7.43,0,http://www.openphacts.org/units/Nanomolar,2488327,=,1,1,=,,Ki,nM,,37.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,37.1
,,15648823,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ncccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '26.82', 'le': '0.49', 'lle': '4.62', 'sei': '17.28'}",CHEMBL3593904,,CHEMBL3593904,7.82,0,http://www.openphacts.org/units/Nanomolar,2488326,=,1,1,=,,Ki,nM,,15.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,15.3
,,15649124,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '26.03', 'le': '0.47', 'lle': '3.76', 'sei': '23.37'}",CHEMBL3593903,,CHEMBL3593903,7.56,0,http://www.openphacts.org/units/Nanomolar,2488325,=,1,1,=,,Ki,nM,,27.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,27.6
,,15649125,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(/C=C/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '24.88', 'le': '0.45', 'lle': '3.16', 'sei': '18.00'}",CHEMBL3593902,,CHEMBL3593902,6.90,0,http://www.openphacts.org/units/Nanomolar,2488324,=,1,1,=,,Ki,nM,,125.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,125.8
,,15649126,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1Nc2ccccc2/C1=C/C=C/c1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '26.58', 'le': '0.47', 'lle': '2.83', 'sei': '22.59'}",CHEMBL3593901,,CHEMBL3593901,6.57,0,http://www.openphacts.org/units/Nanomolar,2488323,=,1,1,=,,Ki,nM,,266.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,266.8
,,15649127,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C2\C(=O)N(c3ccccc3)c3ccccc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '19.82', 'le': '0.35', 'lle': '1.78', 'sei': '28.65'}",CHEMBL3593252,,CHEMBL3593252,6.75,0,http://www.openphacts.org/units/Nanomolar,2488322,=,1,1,=,,Ki,nM,,179.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,179.2
,,15649128,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc(CN2C(=O)/C(=C\c3ccc(N(C)C)cc3)c3cccnc32)cc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '18.02', 'le': '0.33', 'lle': '2.71', 'sei': '15.21'}",CHEMBL3593900,,CHEMBL3593900,6.95,0,http://www.openphacts.org/units/Nanomolar,2488321,=,1,1,=,,Ki,nM,,113.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,113.3
,,15649129,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1/C(=C\C=C\c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.44', 'le': '0.31', 'lle': '1.43', 'sei': '10.51'}",CHEMBL3593924,,CHEMBL3593924,6.67,0,http://www.openphacts.org/units/Nanomolar,2488347,=,1,1,=,,Ki,nM,,214.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,214.2
,,15649130,[],CHEMBL3594882,Displacement of Thio-T from amyloid beta (1 to 42) (unknown origin) expressed in Escherichia coli after 1.5 hrs by fluorescence assay,B,,,BAO_0000192,BAO_0000019,assay format,O=C1/C(=C/C=C/c2ccc([N+](=O)[O-])cc2)c2ccccc2N1Cc1ccccc1,,,CHEMBL3593202,J Med Chem,2015,"{'bei': '17.33', 'le': '0.31', 'lle': '1.39', 'sei': '10.45'}",CHEMBL3593925,,CHEMBL3593925,6.63,0,http://www.openphacts.org/units/Nanomolar,2488348,=,1,1,=,,Ki,nM,,235.4,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,235.4
